trial,status,error,lr,dropout,weight_decay,alpha_max,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50
86,ok,,0.001,0.1,0.01,0.5,3,6040,6040,6.922762290570746,2.5,0.6456953642384106,0.3355836067782043,2.5,0.7274690372007502,0.9408602150537635,0.5012594540256,2.768817204301075,0.893346850406978,0.1724137931034483,0.06993095515738022,2.0689655172413794,0.4614925436114535,1.9427954668105774,1.551433389544688,5.49880977220625,56.52814569536424,52.905144156799786,7.9870480302212625,7.082630691399664,5.426379508471726,64.14437086092715,49.59505312598353
80,ok,,0.01,0.9,0.001,0.5,3,6040,6040,6.931574438617437,2.466887417218543,0.2980132450331126,0.12394404334330963,2.466887417218543,0.5851223034158644,0.3225806451612903,0.14226884305262227,3.118279569892473,0.7327434725359931,0.25862068965517243,0.09456117484389455,1.4224137931034484,0.34841939430945107,0.62061521856449,0.5059021922428331,4.0279656699616835,72.67218543046357,7.09890622652537,3.184025903939557,2.799325463743676,4.656237698834537,71.07516556291391,7.787890521763064
136,ok,,0.0001,0.3,0.001,0.5,3,6040,6040,6.859611838685032,2.367549668874172,0.6622516556291391,0.3827042451509665,2.367549668874172,0.7434838978321399,0.564516129032258,0.38874740682026554,1.7204301075268817,0.6352740858715614,0.8189655172413793,0.37301434799157324,3.405172413793103,0.916992734251688,6.071235833783054,6.340640809443508,4.452968856143813,77.3228476821192,86.21926407709711,21.72153264975715,22.09106239460371,4.556001852811031,82.46225165562913,83.11954283909554
9,ok,,0.1,0.3,0.0,0.25,3,6040,6040,6.811072348064407,2.367549668874172,0.3642384105960265,0.1589777799222953,2.367549668874172,0.5658768889935747,0.34946236559139787,0.1639392612946371,2.0967741935483875,0.5143986831607045,0.3879310344827586,0.15102230117009216,2.8017241379310347,0.6484195293807629,53.34592552617378,53.861720067453625,4.3509001652161166,81.9884105960265,98.42447819855268,86.31948192120885,86.4080944350759,4.383039849288469,80.16324503311259,96.94544939131846
79,ok,,0.01,0.9,0.001,0.25,3,6040,6040,6.931665262246033,2.2019867549668874,0.6125827814569537,0.26271477015362804,2.2019867549668874,0.6128563180876343,0.8333333333333334,0.35207812901685615,2.956989247311828,0.8255598506237934,0.25862068965517243,0.11942524645914154,0.9913793103448276,0.27179720557275844,0.809498111171074,0.5733558178752108,5.492906165289696,64.79966887417218,14.09680180372831,3.669724770642202,2.833052276559865,5.151088443795398,66.46688741721854,10.892641209620901
35,ok,,0.1,0.9,0.1,0.25,3,6040,6040,6.9350658269344025,2.152317880794702,0.5794701986754967,0.32416114066183127,2.152317880794702,0.6388519078984433,0.8602150537634409,0.4955979022496015,2.71505376344086,0.8612531281219719,0.12931034482758622,0.04927116087454471,1.25,0.282243054781406,0.7555315704263357,0.6408094435075885,5.72323821518847,58.21192052980132,15.391485696175733,3.184025903939557,2.866779089376054,4.85786482944211,69.86456953642384,10.377730293928323
135,ok,,0.0001,0.3,0.001,0.25,3,6040,6040,6.8675230682143535,2.152317880794702,0.38079470198675497,0.14859780878440845,2.152317880794702,0.5131050355637365,0.2956989247311828,0.11324006160463122,1.7741935483870968,0.41597064604166717,0.5172413793103449,0.20529212753818907,2.7586206896551726,0.6688550049698133,6.206152185644901,6.543001686340641,4.418946034087063,86.39403973509934,84.44012045325692,21.99136535348084,21.922428330522767,4.584963299343755,82.14735099337749,84.05436045395876
18,ok,,0.1,0.5,0.0,0.5,3,6040,6040,6.931462655423588,2.119205298013245,0.5463576158940397,0.3240694952334017,2.119205298013245,0.6455715575287594,0.7526881720430108,0.4774693234409916,2.1774193548387095,0.7687974211995136,0.21551724137931033,0.07810080517640416,2.025862068965517,0.4479852588842743,2.887209929843497,2.630691399662732,5.781627833967443,58.63079470198676,55.756259259624805,10.064759848893685,9.510961214165262,5.355193446099353,74.08807947019868,48.39409237308489
85,ok,,0.001,0.1,0.01,0.25,3,6040,6040,6.923480739732006,2.119205298013245,0.38079470198675497,0.1592300191726327,2.119205298013245,0.5197759956061958,0.21505376344086022,0.09391702252763595,1.370967741935484,0.3262326479789284,0.646551724137931,0.26395603103443777,3.318965517241379,0.8301127426637106,1.8078791149487319,1.821247892074199,5.195077053853794,89.34437086092714,45.35704784244573,7.852131678359417,7.318718381112984,5.252430380609405,81.00165562913907,46.70111625428095
16,ok,,0.1,0.3,0.001,0.5,3,6040,6040,6.932755220975124,2.019867549668874,0.5960264900662252,0.3315660695021913,2.019867549668874,0.6340710910457009,0.6182795698924731,0.41517523824952446,2.231182795698925,0.7528386040834514,0.5603448275862069,0.19750309202801933,1.6810344827586206,0.443633527036894,0.7285483000539665,0.7082630691399663,5.4398525551117425,76.31291390728477,13.154286870441467,3.3189422558014035,3.237774030354131,5.068023932266839,76.39039735099338,8.792659632915845
148,ok,,0.0001,0.7,0.1,0.5,3,6040,6040,6.931545011730115,1.8543046357615895,0.1986754966887417,0.07050034382643441,1.8543046357615895,0.41093601149796977,0.1881720430107527,0.06191900978780943,2.446236559139785,0.5228987402716786,0.21551724137931033,0.08426006909526411,0.9051724137931035,0.23140956708495386,0.8364813815434431,0.7082630691399663,4.716246032935569,72.33774834437085,8.429447553375468,4.101457096600107,3.136593591905565,5.440574428080771,58.905960264900656,15.202811526402883
65,ok,,0.01,0.7,0.0,0.25,3,6040,6040,6.931478996989143,1.7880794701986755,0.3973509933774834,0.12964001773340086,1.7880794701986755,0.4161671806299277,0.3763440860215054,0.11429200807839777,1.7204301075268817,0.38696999698043294,0.43103448275862066,0.15424975735262994,1.896551724137931,0.46298335441273836,0.8904479222881814,0.9780775716694773,5.217782709213728,83.71523178807946,9.274922167062005,3.6427415002698327,3.608768971332209,5.084965869473382,80.19668874172186,9.302079310091472
74,ok,,0.01,0.9,0.0,0.5,3,6040,6040,6.931532292939815,1.7218543046357615,0.49668874172185434,0.2541066746628823,1.7218543046357615,0.511643103506705,0.6720430107526881,0.3709591706779634,1.8010752688172043,0.6040714627455188,0.21551724137931033,0.06673974139732128,1.5948275862068966,0.3634390102444692,0.9713977334052887,0.775716694772344,5.365059799431316,41.66225165562914,26.903049603624996,3.7506745817593092,3.541315345699832,5.009786631687623,70.77715231788079,13.846301030059582
11,ok,,0.1,0.3,0.1,0.25,3,6040,6040,6.935689649146622,1.7218543046357615,0.2814569536423841,0.13581558631981958,1.7218543046357615,0.4329724196909508,0.2688172043010753,0.15605018038499896,1.8548387096774193,0.4773111642575084,0.3017241379310345,0.10337046135323882,1.5086206896551724,0.36187753616181517,0.7555315704263357,0.7419898819561552,5.179967527111074,71.1771523178808,10.414099742402861,2.9951430113329733,3.170320404721754,4.836987153673804,79.50794701986756,8.049252595436496
105,ok,,0.001,0.7,0.0,0.25,3,6040,6040,6.931503648085219,1.7218543046357615,0.2152317880794702,0.08252647062127824,1.7218543046357615,0.39915736637986904,0.10752688172043011,0.03912565506877979,1.3440860215053763,0.30357053788608956,0.3879310344827586,0.15211743348993959,2.327586206896552,0.552425901723343,0.5936319481921208,0.6745362563237773,4.861616124906478,91.50165562913908,7.582506752466589,2.860226659471128,2.833052276559865,4.521841695080336,84.241059602649,7.2437055387223666
150,ok,,0.0001,0.7,0.01,0.5,3,6040,6040,6.931517813710256,1.705298013245033,0.16556291390728478,0.06446348558644875,1.705298013245033,0.4021801866116237,0.21505376344086022,0.06930456055472516,1.935483870967742,0.45350888202869355,0.08620689655172414,0.056701072275246935,1.3362068965517242,0.3198772784428736,0.809498111171074,0.7082630691399663,4.6142722634866935,87.57450331125828,7.86525607831654,3.6157582298974638,3.57504215851602,5.061001962735135,67.84801324503312,8.705500450164438
113,ok,,0.001,0.9,0.0,0.25,3,6040,6040,6.932621727840535,1.6887417218543046,0.1490066225165563,0.13743427145139042,1.6887417218543046,0.45343506399962363,0.0,0.0,1.747311827956989,0.35418450055335804,0.3879310344827586,0.3578030170544819,1.5948275862068966,0.6125782088358771,0.48569886670264434,0.5396290050590219,3.269165953446711,99.91721854304636,1.8815853683946115,2.8332433890987585,2.967959527824621,4.33229244473702,87.87317880794701,5.897659473905259
