trial,status,error,method,lr,dropout,weight_decay,cb_beta,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50,val_count_overall,val_count_head,val_count_tail
17,ok,,ClassBalance,0.1,0.9,0.0,0.9999,3,7102,7102,8.08372079758417,0.07040270346381301,0.014080540692762602,0.008883832069437589,0.07040270346381301,0.020522144916806328,0.0,0.0,0.0,0.0,0.032206119162640906,0.02031979882677802,0.1610305958132045,0.04693986254401241,0.042238648363252376,0.05279831045406547,2.3941093778106386,100.0,5.504022481910143,0.19912505656961835,0.24513501282244682,2.3102881347414415,98.00675865953252,5.03237453595784,7102,3997,3105
44,ok,,ClassBalance,0.001,0.1,0.001,0.9999,3,7102,7102,7.941533004345537,0.07040270346381301,0.028161081385525203,0.008308854153504212,0.07040270346381301,0.017264083429224714,0.0,0.0,0.0,0.0,0.06441223832528181,0.019004664154005448,0.1610305958132045,0.03948776828159547,0.03620455573993061,0.04525569467491326,1.9425110098634961,100.0,0.17937748265948184,0.16292050082968773,0.20365062603710965,1.9002095276084845,100.0,0.1637321994978458,7102,3997,3105
74,ok,,ClassBalance,0.0001,0.7,0.1,0.9999,3,7102,7102,8.317773721656021,0.07040270346381301,0.0,0.0,0.07040270346381301,0.014876849621825162,0.0,0.0,0.02501876407305479,0.004802569927609711,0.0,0.0,0.12882447665056362,0.02784525411064293,0.04525569467491326,0.04525569467491326,2.487952716391992,80.07181075753309,0.38536819850497617,0.1840398250113139,0.21119324181626187,2.2724853055739915,90.04900028161082,0.30014644476161756,7102,3997,3105
1,ok,,ClassBalance,0.1,0.1,0.0,0.9999,3,7102,7102,7.90682958096874,0.07040270346381301,0.0,0.0,0.07040270346381301,0.013690504199618663,0.0,0.0,0.0,0.0,0.0,0.0,0.1610305958132045,0.031313997045311355,0.4012671594508976,0.5015839493136219,1.9255134674281773,100.0,80.12708297715574,1.3999094886106502,1.749886860763313,1.9419736008585677,100.0,76.85233730431945,7102,3997,3105
5,ok,,ClassBalance,0.1,0.3,0.0,0.9999,3,7102,7102,7.906674498603458,0.056322162771050406,0.014080540692762602,0.00544709669437541,0.056322162771050406,0.013672881356547787,0.0,0.0,0.0,0.0,0.032206119162640906,0.012459027608197797,0.12882447665056362,0.03127368869378499,0.042238648363252376,0.05279831045406547,1.9852655811913908,100.0,2.9295289659584833,0.18102277869965305,0.2262784733745663,1.985175893150385,100.0,2.151945789541587,7102,3997,3105
64,ok,,ClassBalance,0.0001,0.1,0.001,0.9999,3,7102,7102,7.943245819636753,0.056322162771050406,0.014080540692762602,0.004238665103688837,0.056322162771050406,0.013135882975257305,0.0,0.0,0.0,0.0,0.032206119162640906,0.009695007911883453,0.12882447665056362,0.030045423797190784,2.003318750942827,2.5041484386785338,1.9073970642157558,100.0,73.92662874339433,4.383768290843264,5.479710363554081,1.9047854832818223,100.0,56.74470185203626,7102,3997,3105
28,ok,,ClassBalance,0.01,0.3,0.001,0.9999,3,7102,7102,7.959303632074473,0.056322162771050406,0.028161081385525203,0.009387027128508401,0.056322162771050406,0.015145497336430273,0.0,0.0,0.0,0.0,0.06441223832528181,0.021470746108427266,0.12882447665056362,0.034641971685451786,0.03620455573993061,0.041484386785337155,2.3501376765182718,90.03801745987046,0.29330117235522035,0.16292050082968773,0.19610801025795746,2.214721765408558,96.0163334272036,0.24655496699251822,7102,3997,3105
9,ok,,ClassBalance,0.1,0.5,0.0,0.9999,3,7102,7102,7.911576569485827,0.056322162771050406,0.014080540692762602,0.006064158801371347,0.056322162771050406,0.015913007071609944,0.0,0.0,0.0,0.0,0.032206119162640906,0.01387042054986773,0.12882447665056362,0.0363974802649191,0.06335797254487857,0.07919746568109821,1.9161871599026792,100.0,22.174207598288852,0.20817619550460098,0.26022024438075125,2.0544065430347827,100.0,5.867780609749074,7102,3997,3105
68,ok,,ClassBalance,0.0001,0.3,0.001,0.9999,3,7102,7102,8.026804450417863,0.042241622078287806,0.0,0.0,0.042241622078287806,0.008638643762448266,0.0,0.0,0.0,0.0,0.0,0.0,0.0966183574879227,0.019758984863416287,0.5641876602805853,0.7052345753507316,2.0802722251690877,100.0,32.64010395765708,1.6050686378035903,2.0063357972544877,2.08195489945009,100.0,25.09429679209948,7102,3997,3105
45,ok,,ClassBalance,0.001,0.3,0.0,0.9999,3,7102,7102,7.981913774191928,0.028161081385525203,0.0,0.0,0.028161081385525203,0.006743775635752321,0.0,0.0,0.0,0.0,0.0,0.0,0.06441223832528181,0.015424893579746534,8.824860461608086,11.031075577010107,2.0174089271434683,100.0,83.51492491706838,22.77568260672801,28.469603258410014,2.0092447912488205,100.0,79.36917694490616,7102,3997,3105
24,ok,,ClassBalance,0.01,0.1,0.001,0.9999,3,7102,7102,7.942818155094069,0.028161081385525203,0.0,0.0,0.028161081385525203,0.005380713416633576,0.0,0.0,0.0,0.0,0.0,0.0,0.06441223832528181,0.012307190558754157,0.03318750942826972,0.041484386785337155,1.9785902573776304,100.0,0.1821420355159531,0.15990345451802687,0.19987931814753357,1.972809782606957,100.0,0.1772806896795931,7102,3997,3105
