trial,status,error,method,lr,dropout,weight_decay,logq_weight,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50,val_count_overall,val_count_head,val_count_tail
96,ok,,LogQ,0.01,0.5,0.001,10.0,3,7102,7102,24.241829619115713,0.15488594762038863,0.014080540692762602,0.008883832069437589,0.15488594762038863,0.03934947158036643,0.0,0.0,0.15037593984962408,0.033294939792705966,0.032133676092544985,0.020274092338414446,0.16066838046272494,0.04711219067829873,0.03620455573993061,0.033941771006184944,2.553083613537272,89.8690509715573,0.40644479097526887,0.17498868607633128,0.143309699803892,2.894538462615855,65.91805125316812,0.6062931311985542,7102,3990,3112
192,ok,,LogQ,0.0001,0.1,0.001,10.0,3,7102,7102,24.056176179120328,0.14080540692762603,0.042241622078287806,0.023831822940246522,0.14080540692762603,0.04364319470392049,0.02506265664160401,0.01079389869858128,0.07518796992481204,0.02098744457447086,0.06426735218508997,0.04054818467682889,0.2249357326478149,0.07269089490202588,0.03922160205159149,0.033941771006184944,3.079435701709237,79.85356237679527,0.7719249445512943,0.1689545934530095,0.13953839191431588,3.017747763425965,69.88256829062236,0.7172763455522091,7102,3990,3112
217,ok,,LogQ,0.0001,0.7,0.0,0.1,3,7102,7102,8.325437630114912,0.14080540692762603,0.042241622078287806,0.01999429146563426,0.14080540692762603,0.04016283728850647,0.07518796992481204,0.0355888365887054,0.17543859649122806,0.056742483919960715,0.0,0.0,0.09640102827763496,0.018905514004604655,0.04827274098657414,0.03771307889576105,2.732144040598967,60.28020275978597,1.0212121828621412,0.27153416804947955,0.27530547593905563,2.6033089591755783,76.20191495353421,0.7006726100388883,7102,3990,3112
15,ok,,LogQ,0.1,0.3,0.0,10.0,3,7102,7102,24.010117368633246,0.14080540692762603,0.042241622078287806,0.017564413207845218,0.14080540692762603,0.039368261750349055,0.05012531328320802,0.015450999309516539,0.17543859649122806,0.04302667500671107,0.032133676092544985,0.020274092338414446,0.09640102827763496,0.034677686913303925,0.04525569467491326,0.03017046311660884,3.178334913785168,46.95156294001689,6.68218599630841,0.19912505656961835,0.1734801629205008,2.8299827741062202,71.32751337651366,5.115965715102888,7102,3990,3112
24,ok,,LogQ,0.1,0.3,0.001,10.0,3,7102,7102,25.046152867427487,0.14080540692762603,0.014080540692762602,0.014080540692762602,0.14080540692762603,0.041278463707769136,0.0,0.0,0.15037593984962408,0.03243813863914126,0.032133676092544985,0.032133676092544985,0.12853470437017994,0.05261294218586206,0.03922160205159149,0.03771307889576105,2.352726772516874,80.0647704871867,0.31558336526786857,0.17498868607633128,0.16593754714134862,2.51541043295747,79.94198817234582,0.39591474358523504,7102,3990,3112
12,ok,,LogQ,0.1,0.1,0.001,10.0,3,7102,7102,25.06707492491015,0.12672486623486343,0.028161081385525203,0.008512105084534169,0.12672486623486343,0.028962700331394864,0.0,0.0,0.05012531328320802,0.01095802119348856,0.06426735218508997,0.019425761667854004,0.2249357326478149,0.05204710578134542,0.03620455573993061,0.04525569467491326,1.8748814595630847,100.0,0.1598903791934725,0.1689545934530095,0.18856539447880524,2.1809100830445693,92.07350042241622,0.3191433764688445,7102,3990,3112
144,ok,,LogQ,0.001,0.3,0.001,10.0,3,7102,7102,24.3096950946211,0.12672486623486343,0.028161081385525203,0.013577345633691788,0.12672486623486343,0.033939731525536955,0.0,0.0,0.02506265664160401,0.004647845198380173,0.06426735218508997,0.030985317702596108,0.2570694087403599,0.07149584542185944,0.03922160205159149,0.049027002564489365,2.38709774401425,100.0,0.2852613244052171,0.16292050082968773,0.19233670236838135,2.423545157030513,96.00675865953252,0.3096985281085929,7102,3990,3112
123,ok,,LogQ,0.001,0.1,0.0,10.0,3,7102,7102,23.896102490068294,0.12672486623486343,0.0,0.0,0.12672486623486343,0.026251892811306084,0.0,0.0,0.12531328320802004,0.024801531847735443,0.0,0.0,0.12853470437017994,0.028111449445190034,0.7753809020968472,0.8975712777191129,2.690347540704239,80.19712756969868,1.6711295694884165,3.388143007995173,3.7335948106803443,2.791783914242218,78.22444381864263,1.7036843506439636,7102,3990,3112
39,ok,,LogQ,0.1,0.7,0.0,10.0,3,7102,7102,24.193603917854983,0.12672486623486343,0.0,0.0,0.12672486623486343,0.026119444250629665,0.0,0.0,0.12531328320802004,0.025841014587962688,0.0,0.0,0.12853470437017994,0.026476428297558082,0.04827274098657414,0.041484386785337155,3.0486835771674814,51.919177696423546,3.5650112701829384,0.17800573238799217,0.1734801629205008,2.818083243396677,78.10419600112645,1.3198323533268996,7102,3990,3112
50,ok,,LogQ,0.1,0.9,0.0,1.0,3,7102,7102,8.782021853388573,0.12672486623486343,0.056322162771050406,0.02403376971375332,0.12672486623486343,0.03801100201944286,0.05012531328320802,0.024740274202493223,0.05012531328320802,0.024740274202493223,0.06426735218508997,0.02312793651642934,0.2249357326478149,0.055025849059812094,0.03620455573993061,0.03017046311660884,2.578736687976131,70.17459870459025,0.9317042815987664,0.1689545934530095,0.1621662392517725,2.507225354060681,78.09715573078006,0.39221291570065153,7102,3990,3112
37,ok,,LogQ,0.1,0.7,0.0,0.1,3,7102,7102,8.284187505034362,0.11264432554210081,0.028161081385525203,0.010302823905060184,0.11264432554210081,0.0280709200419891,0.0,0.0,0.05012531328320802,0.010166519640917445,0.06426735218508997,0.023512421392589147,0.1928020565552699,0.05102675474644794,0.6396138180721075,0.5204404887615025,2.73116921730598,71.16727682343002,66.87129275385355,2.3442449841605066,2.047820184039825,2.492515551861343,84.42776682624613,64.42743183588637,7102,3990,3112
168,ok,,LogQ,0.001,0.7,0.001,10.0,3,7102,7102,24.69826943533761,0.11264432554210081,0.0,0.0,0.11264432554210081,0.024862791173316776,0.0,0.0,0.05012531328320802,0.011685913350049324,0.0,0.0,0.1928020565552699,0.041757309976285024,0.03922160205159149,0.041484386785337155,2.77997260520732,80.09574767671079,0.48093186251666475,0.16593754714134862,0.17725147081007694,2.5970265642520487,84.09433962264151,0.42590873422224673,7102,3990,3112
59,ok,,LogQ,0.1,0.9,0.001,1.0,3,7102,7102,8.896538286792989,0.11264432554210081,0.0,0.0,0.11264432554210081,0.024191776151197327,0.0,0.0,0.12531328320802004,0.02740556133833659,0.0,0.0,0.09640102827763496,0.020071273935038696,0.41936943732086285,0.3922160205159149,2.71149789892694,77.13742607716136,55.603456757868365,1.2309548951576406,1.1351636747624076,2.8829400464221724,67.49253731343283,17.596363385581437,7102,3990,3112
3,ok,,LogQ,0.1,0.1,0.0,10.0,3,7102,7102,23.89109248206729,0.11264432554210081,0.0,0.0,0.11264432554210081,0.022990727421343837,0.0,0.0,0.10025062656641603,0.021394666989036863,0.0,0.0,0.12853470437017994,0.025037090250683437,0.03922160205159149,0.04525569467491326,2.5117866995616924,90.03660940580119,0.9737424586023891,0.18102277869965305,0.18102277869965305,2.7232935678207832,79.87130385806816,2.660187119499713,7102,3990,3112
135,ok,,LogQ,0.001,0.3,0.0,10.0,3,7102,7102,24.1209229968843,0.09856378484933823,0.014080540692762602,0.007040270346381301,0.09856378484933823,0.025611774644174926,0.0,0.0,0.05012531328320802,0.010318136965435312,0.032133676092544985,0.016066838046272493,0.16066838046272494,0.04522026254204481,0.03620455573993061,0.04525569467491326,2.165537932429547,100.0,0.21838777828897538,0.16292050082968773,0.18102277869965305,2.3966486079014118,88.05040833568009,0.31109393130480667,7102,3990,3112
99,ok,,LogQ,0.01,0.7,0.0,10.0,3,7102,7102,24.28278297631919,0.08448324415657561,0.0,0.0,0.08448324415657561,0.01816338328175645,0.0,0.0,0.0,0.0,0.0,0.0,0.1928020565552699,0.04145126865907272,0.03922160205159149,0.04525569467491326,2.4828850438845307,99.99718389186145,0.8474573985815304,0.17498868607633128,0.20742193392668576,2.486924377835809,94.02450014080542,2.0587110759107463,7102,3990,3112
231,ok,,LogQ,0.0001,0.9,0.0,10.0,3,7102,7102,25.471372448668188,0.07040270346381301,0.028161081385525203,0.013325748104156383,0.07040270346381301,0.020961195372253022,0.02506265664160401,0.007906387889366635,0.07518796992481204,0.017056404050887073,0.032133676092544985,0.020274092338414446,0.06426735218508997,0.025967659823490214,2.784733745662996,2.775682606728013,2.5198880753336774,84.65925091523513,80.24993445539043,8.1912807361593,8.134711117815659,2.541603002885816,81.80737820332301,74.61047355073245,7102,3990,3112
47,ok,,LogQ,0.1,0.7,0.001,1.0,3,7102,7102,8.896164920054325,0.07040270346381301,0.0,0.0,0.07040270346381301,0.01731185610672832,0.0,0.0,0.12531328320802004,0.030814236107765552,0.0,0.0,0.0,0.0,0.1689545934530095,0.143309699803892,2.8686817936590283,60.65615319628274,37.58427851019987,0.3922160205159149,0.3356464021722733,2.805819397124599,68.07096592509151,29.814047394612174,7102,3990,3112
57,ok,,LogQ,0.1,0.9,0.01,10.0,3,7102,7102,25.470073907553743,0.056322162771050406,0.056322162771050406,0.018774054257016802,0.056322162771050406,0.018774054257016802,0.07518796992481204,0.02506265664160401,0.07518796992481204,0.02506265664160401,0.032133676092544985,0.010711225364181662,0.032133676092544985,0.010711225364181662,1.0740684869512747,1.0069392065168201,2.97262958858034,61.72486623486342,28.00766952239305,1.4421481369739027,1.3463569165786695,2.735833860517989,70.69980287243031,61.38392056584223,7102,3990,3112
49,ok,,LogQ,0.1,0.9,0.0,0.1,3,7102,7102,8.324582891399357,0.056322162771050406,0.028161081385525203,0.02296437276220019,0.056322162771050406,0.029130267224451778,0.02506265664160401,0.02506265664160401,0.02506265664160401,0.02506265664160401,0.032133676092544985,0.020274092338414446,0.09640102827763496,0.03434548773395132,0.11163071353145271,0.11691054457685926,2.719693556901736,72.82737257110674,35.02478083948735,0.3710966963342887,0.3733594810680344,2.4385089655786487,82.76992396508027,18.020363622577108,7102,3990,3112
233,ok,,LogQ,0.0001,0.9,0.1,1.0,3,7102,7102,8.8975934917424,0.056322162771050406,0.0,0.0,0.056322162771050406,0.01073585465061582,0.0,0.0,0.07518796992481204,0.013568813730055935,0.0,0.0,0.032133676092544985,0.007103622411873514,0.03922160205159149,0.033941771006184944,2.7892232057519326,70.23796113770769,0.663784964346148,0.1719716397646704,0.1470810076934681,2.728953653317983,66.17966769923966,0.5852039275131227,7102,3990,3112
110,ok,,LogQ,0.01,0.9,0.0,1.0,3,7102,7102,8.895188740321569,0.056322162771050406,0.0,0.0,0.056322162771050406,0.011640882696579173,0.0,0.0,0.02506265664160401,0.004563606528068628,0.0,0.0,0.09640102827763496,0.02071489680723376,0.03620455573993061,0.033941771006184944,2.6400421663528513,70.16333427203605,0.5065298532248796,0.16593754714134862,0.18856539447880524,2.4999831660906944,92.03970712475359,0.4583159879552601,7102,3990,3112
204,ok,,LogQ,0.0001,0.3,0.001,10.0,3,7102,7102,24.586090425244805,0.056322162771050406,0.028161081385525203,0.01592410241581889,0.056322162771050406,0.02220147197299753,0.0,0.0,0.0,0.0,0.06426735218508997,0.03634093038468694,0.12853470437017994,0.05066672684840247,0.03620455573993061,0.04525569467491326,2.2502361471824592,100.0,0.2407925141413081,0.15990345451802687,0.19987931814753357,2.171787300983538,100.0,0.21643557804634783,7102,3990,3112
156,ok,,LogQ,0.001,0.5,0.001,10.0,3,7102,7102,24.404193449993524,0.056322162771050406,0.0,0.0,0.056322162771050406,0.011645415853141789,0.0,0.0,0.0,0.0,0.0,0.0,0.12853470437017994,0.026576395690556875,0.03620455573993061,0.033941771006184944,2.948535437896132,70.1492537313433,0.5711516232517644,0.16593754714134862,0.1734801629205008,2.7100931229526024,82.09039707124754,1.2213307520793415,7102,3990,3112
147,ok,,LogQ,0.001,0.5,0.0,10.0,3,7102,7102,24.372753143310547,0.028161081385525203,0.0,0.0,0.028161081385525203,0.006917810249011876,0.0,0.0,0.0,0.0,0.0,0.0,0.06426735218508997,0.01578736773408816,0.03620455573993061,0.033941771006184944,2.5712519092597916,79.90143621515065,0.3984327035617574,0.16292050082968773,0.17725147081007694,2.5424503364489714,86.0723739791608,0.3806402618754534,7102,3990,3112
159,ok,,LogQ,0.001,0.7,0.0,10.0,3,7102,7102,24.859793864139895,0.028161081385525203,0.028161081385525203,0.013577345633691788,0.028161081385525203,0.013577345633691788,0.0,0.0,0.0,0.0,0.06426735218508997,0.030985317702596108,0.06426735218508997,0.030985317702596108,0.2504148438678534,0.2979333232765123,2.0216030576198865,99.9943677837229,1.2337900774403998,1.0710514406396139,1.221903756222658,2.019902893388527,99.97690791326387,0.8831065277672301,7102,3990,3112
70,ok,,LogQ,0.01,0.1,0.001,0.1,3,7102,7102,8.32450412568592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
52,ok,,LogQ,0.1,0.9,0.1,0.1,3,7102,7102,8.327082342031051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
53,ok,,LogQ,0.1,0.9,0.1,1.0,3,7102,7102,8.897620674704207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
64,ok,,LogQ,0.01,0.1,0.1,0.1,3,7102,7102,8.324506033034552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
58,ok,,LogQ,0.1,0.9,0.001,0.1,3,7102,7102,8.325871863332736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2038014783526927,1.221903756222658,2.633883272140628,74.14531117994932,76.03106261266068,2.0123698898778097,2.055362799818977,2.524790754057899,80.76851591101098,40.0877945209505,7102,3990,3112
54,ok,,LogQ,0.1,0.9,0.1,10.0,3,7102,7102,25.464106553265836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
68,ok,,LogQ,0.01,0.1,0.01,1.0,3,7102,7102,8.894879561703222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
55,ok,,LogQ,0.1,0.9,0.01,0.1,3,7102,7102,8.326055442394853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
66,ok,,LogQ,0.01,0.1,0.1,10.0,3,7102,7102,25.46964660955935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
65,ok,,LogQ,0.01,0.1,0.1,1.0,3,7102,7102,8.894999860906276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
80,ok,,LogQ,0.01,0.3,0.01,1.0,3,7102,7102,8.894963342316297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
79,ok,,LogQ,0.01,0.3,0.01,0.1,3,7102,7102,8.324600985261048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
78,ok,,LogQ,0.01,0.3,0.1,10.0,3,7102,7102,25.473410054939944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
77,ok,,LogQ,0.01,0.3,0.1,1.0,3,7102,7102,8.895017967743128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
76,ok,,LogQ,0.01,0.3,0.1,0.1,3,7102,7102,8.324571291605631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
177,ok,,LogQ,0.001,0.9,0.01,10.0,3,7102,7102,25.46624016275211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8070598883692865,2.4432914012716602,84.17769642354267,76.6095156535915,1.2068185246643537,1.2068185246643537,2.479268707795534,81.4632497887919,39.92648208844578,7102,3990,3112
88,ok,,LogQ,0.01,0.5,0.1,0.1,3,7102,7102,8.32485041326406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
82,ok,,LogQ,0.01,0.3,0.001,0.1,3,7102,7102,8.32453100373145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
94,ok,,LogQ,0.01,0.5,0.001,0.1,3,7102,7102,8.324563610310458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
92,ok,,LogQ,0.01,0.5,0.01,1.0,3,7102,7102,8.894967650069672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
67,ok,,LogQ,0.01,0.1,0.01,0.1,3,7102,7102,8.324551556386105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
128,ok,,LogQ,0.001,0.1,0.01,1.0,3,7102,7102,8.89480531783331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
127,ok,,LogQ,0.001,0.1,0.01,0.1,3,7102,7102,8.324497417527802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
126,ok,,LogQ,0.001,0.1,0.1,10.0,3,7102,7102,25.46512357231711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
125,ok,,LogQ,0.001,0.1,0.1,1.0,3,7102,7102,8.89485060763197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
124,ok,,LogQ,0.001,0.1,0.1,0.1,3,7102,7102,8.324506727205653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
8,ok,,LogQ,0.1,0.1,0.01,1.0,3,7102,7102,8.895555463777919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
129,ok,,LogQ,0.001,0.1,0.01,10.0,3,7102,7102,25.464609911652648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
16,ok,,LogQ,0.1,0.3,0.1,0.1,3,7102,7102,8.32743045910686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
10,ok,,LogQ,0.1,0.1,0.001,0.1,3,7102,7102,8.324597877710044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
9,ok,,LogQ,0.1,0.1,0.01,10.0,3,7102,7102,25.46683085694605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262332176798914,0.9465982802836023,2.635780357999879,74.0509715573078,75.56623781000141,1.562829989440338,1.6103484688489969,2.525136120651278,80.76823430019712,38.99765601927152,7102,3990,3112
23,ok,,LogQ,0.1,0.3,0.001,1.0,3,7102,7102,8.895161641698305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
22,ok,,LogQ,0.1,0.3,0.001,0.1,3,7102,7102,8.324732715580739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
21,ok,,LogQ,0.1,0.3,0.01,10.0,3,7102,7102,25.46861187941363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262332176798914,0.9465982802836023,2.635780357999879,74.0509715573078,75.56623781000141,1.562829989440338,1.6103484688489969,2.525136120651278,80.76823430019712,38.99765601927152,7102,3990,3112
93,ok,,LogQ,0.01,0.5,0.01,10.0,3,7102,7102,25.46720246555043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
210,ok,,LogQ,0.0001,0.5,0.1,10.0,3,7102,7102,25.308529354277113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085684115251169,0.7844320410318298,2.474386052792011,84.78315967333145,76.09287858560543,1.2128526172876752,1.2332176798913863,2.4590434129021936,83.09828217403549,39.970324145111306,7102,3990,3112
40,ok,,LogQ,0.1,0.7,0.1,0.1,3,7102,7102,8.32740069408806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146025041484386,0.8183738120380148,2.4336763399128287,83.8608842579555,76.24817380284968,1.2098355709760145,1.2105898325539297,2.483759126594673,80.98141368628555,39.786082619877625,7102,3990,3112
35,ok,,LogQ,0.1,0.5,0.001,1.0,3,7102,7102,8.895445538215897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
34,ok,,LogQ,0.1,0.5,0.001,0.1,3,7102,7102,8.325000983517187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.2727563147437415,88.78062517600675,8.820774446790992,0.2504148438678534,0.2262784733745663,2.6400853430951865,71.57166995212616,5.817108588630138,7102,3990,3112
